paper_id,claim_id,statement,authored_claim_status,formula_refs,claim_kind,checks_total,finalized_checks,reproduced_checks,externally_blocked_checks,attempted_not_reproduced_checks,pending_checks,final_resolution_rate,successful_reproduction_rate,objective_blocker_rate,attempted_not_reproduced_rate,pending_rate,fidelity_scored_checks,fidelity_unscored_reproduced_checks,fidelity_evidence_coverage,conditional_fidelity,reproduction_degree_observed,reproduction_degree_lower_bound,reproduction_degree_upper_bound,numeric_fidelity_eligible,verification_status,verification_reason,formula_refs_resolved,formula_refs_total,passed_formula_checks
1106.2978,CLM_METHOD,"The transfer process has quadratic single-observable cost and the reduced matrix follows from Eq. (7), while the printed root-of-unity cutoff index, hopping parity and auxiliary dimension require adjudication.",disputed,EQ005 | EQ012 | EQ015,numerical_claim,3,3,2,0,1,0,100.0,66.666667,0.0,33.333333,0.0,0,2,0.0,,,0.0,66.666667,,,,,,
1106.2978,CLM_PROFILES,"The exact NESS transfer process produces easy-plane flat, isotropic cosine and easy-axis kink profiles.",active,EQ002 | EQ003 | EQ008,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,1,0,100.0,94.0463,94.0463,94.0463,94.0463,,,,,,
1106.2978,CLM_THEOREM,The printed finite MPO is the exact full-rank Lindblad fixed point and has the stated finite auxiliary and polynomial structure.,active,EQ010 | EQ011,numerical_claim,8,8,8,0,0,0,100.0,100.0,0.0,0.0,0.0,0,8,0.0,,,0.0,100.0,,,,,,
1106.2978,CLM_TRANSFER_SPECTRUM,"The easy-plane reduced transfer spectrum controls exponential convergence, while Delta>=1 retains unbounded auxiliary rank.",active,EQ016 | EQ017,numerical_claim,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0,0,2,0.0,,,0.0,100.0,,,,,,
1106.2978,CLM_TRANSPORT,"Transport is ballistic at Delta=1/2, scales as n^-2 at Delta=1 and is exponentially insulating at Delta=3/2.",active,EQ004 | EQ006 | EQ007 | EQ008,numerical_claim,4,4,4,0,0,0,100.0,100.0,0.0,0.0,0.0,3,1,75.0,88.891833,88.891833,66.668875,91.668875,,,,,,
1206.2505,CLM_T001,Main Fig. 1 left: same-phase Fisher-zero lines stay left of the time axis,active,EQ003 | EQ004,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,1,0,100.0,81.2437,81.2437,81.2437,81.2437,,,,,,
1206.2505,CLM_T002,Main Fig. 1 right: across-critical Fisher-zero lines cross at Fisher times,active,EQ003 | EQ004 | EQ005,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,1,0,100.0,81.89,81.89,81.89,81.89,,,,,,
1206.2505,CLM_T003,Main Fig. 2 top: fixed-work large-deviation rate curves,active,EQ006 | EQ007,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,1,0,100.0,82.3924,82.3924,82.3924,82.3924,,,,,,
1206.2505,CLM_T004,Main Fig. 2 bottom: work-rate surface and mean-work ridge,active,EQ006 | EQ007,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,1,0,100.0,87.9153,87.9153,87.9153,87.9153,,,,,,
1206.2505,CLM_T005,Main Fig. 3 upper left: normalized y-z trajectory across the critical point,active,EQ002 | EQ008,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1206.2505,CLM_T006,Main Fig. 3 upper right: normalized y-z trajectory within the ordered phase,active,EQ002 | EQ008,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1206.2505,CLM_T007,Main Fig. 3 bottom: Pfaffian order-parameter oscillations share the Fisher period,active,EQ005 | EQ008,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1206.2505,CLM_T008,Supplement Fig. 1: ordinary and zero-temperature postselected magnetization,active,EQ009 | EQ010,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1206.2505,CLM_T009,Critical mode has half occupation and generates periodic nonanalytic Fisher times,active,EQ003 | EQ004 | EQ005,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1206.2505,CLM_T010,Zero-work large-deviation rate equals the Loschmidt rate,active,EQ006 | EQ007,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1206.2505,CLM_T011,Supplement Loschmidt matrix switches dominant symmetry sectors at Fisher times,active,EQ009,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1206.2505,CLM_T012,Postselected expectation values require the tilted partition normalization,active,EQ010,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1206.2505,CLM_T013,Normalized postselected characteristic function equals G(t+i beta)/G(i beta),active,EQ011,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1206.2505,CLM_T014,Arbitrary cross-critical ramps guarantee a half-occupied Bogoliubov mode,active,EQ012,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1206.2505,CLM_T015,Supplement finite-g1 correction claim,active,,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1212.3324,CLM_T001,At the ideal drive point the bulk Floquet spectrum is flat while two boundary branches wind across the quasienergy zone.,supported_parameter_subset,EQ001 | EQ002,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,1,0,100.0,97.0338,97.0338,97.0338,97.0338,,,,,,
1212.3324,CLM_T002,The weak-hopping square drive is topologically trivial and has no gap-spanning edge branch.,supported_parameter_subset,EQ001 | EQ002 | EQ003 | EQ004,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,1,0,100.0,91.6718,91.6718,91.6718,91.6718,,,,,,
1212.3324,CLM_T003,The intermediate square-drive phase has a pi-gap edge branch and upper-band Chern number one.,supported_parameter_subset,EQ001 | EQ002 | EQ003 | EQ004,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,1,0,100.0,80.0861,80.0861,80.0861,80.0861,,,,,,
1212.3324,CLM_T004,The anomalous phase has zero band Chern number but chiral branches in both Floquet gaps.,supported_parameter_subset,EQ001 | EQ002 | EQ003 | EQ004,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,1,0,100.0,90.0663,90.0663,90.0663,90.0663,,,,,,
1212.3324,CLM_T005,"Two successive bulk-gap closings separate trivial, Chern and anomalous winding phases.",supported_parameter_subset,EQ001 | EQ003 | EQ004,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1212.3324,CLM_T006,The weak-drive two-band model has a one-photon resonance loop between topologically nontrivial static bands.,supported_parameter_subset,EQ005,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,1,0,100.0,80.3256,80.3256,80.3256,80.3256,,,,,,
1212.3324,CLM_T007,The static weak-model cylinder contains the topological boundary crossing of its Chern bands.,supported_parameter_subset,EQ005,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1212.3324,CLM_T008,The harmonically driven repeated-zone cylinder contains resonant Floquet edge branches in a globally trivial band pair.,supported_parameter_subset,EQ005 | EQ006,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1212.3324,CLM_T009,"The gap windings, band Chern differences and chiral edge counts satisfy the Floquet bulk-edge correspondence.",supported_parameter_subset,EQ001 | EQ003 | EQ004 | EQ005 | EQ006,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1302.5069,CLM_BOUND_HIERARCHY_TIGHTNESS,"For the printed Jaynes--Cummings parameter sweep, the operator-norm QSL is the tightest member of the Schatten hierarchy shown in Fig. 1.",reproduced,EQ006 | EQ009,numerical_claim,9,9,9,0,0,0,100.0,100.0,0.0,0.0,0.0,1,8,11.111111,98.7273,98.7273,10.9697,99.858589,,,,,,
1302.5069,CLM_MARKOVIAN_AVERAGE_NORM,The Markovian time-averaged operator norm has the printed analytic value used as the Fig. 2 plateau.,reproduced,EQ009 | EQ010,numerical_claim,9,9,9,0,0,0,100.0,100.0,0.0,0.0,0.0,1,8,11.111111,96.8453,96.8453,10.760589,99.649478,,,,,,
1302.5069,CLM_MARKOVIAN_SINGULAR_VALUES,In the Markovian regime the generator singular values reduce to the printed pair used for the Fig. 2 reference branch.,reproduced,EQ008 | EQ009 | EQ010,numerical_claim,9,9,9,0,0,0,100.0,100.0,0.0,0.0,0.0,1,8,11.111111,96.8453,96.8453,10.760589,99.649478,,,,,,
1302.5069,CLM_NONMARKOVIAN_SPEEDUP,"Crossing into the non-Markovian regime lowers the reproduced QSL ratio relative to the Markovian plateau, demonstrating the claimed speedup.",reproduced,EQ009 | EQ010,numerical_claim,10,10,10,0,0,0,100.0,100.0,0.0,0.0,0.0,2,8,20.0,97.7863,97.7863,19.55726,99.55726,,,,,,
1302.5069,CLM_REDUCED_DENSITY_SOLUTION,The exact Lorentzian survival amplitude produces the reduced two-level density matrix printed in Eq. (26).,reproduced,EQ007 | EQ008,numerical_claim,7,7,7,0,0,0,100.0,100.0,0.0,0.0,0.0,1,6,14.285714,97.1481,97.1481,13.8783,99.592586,,,,,,
1302.5069,CLM_SCHATTEN_FACTOR,"For this two-level model, the Schatten-p norm branches differ by the printed factor 2^(1/p).",reproduced,EQ006 | EQ009,numerical_claim,9,9,9,0,0,0,100.0,100.0,0.0,0.0,0.0,1,8,11.111111,96.8453,96.8453,10.760589,99.649478,,,,,,
1302.5069,CLM_T001,Unified open-system QSL and Schatten hierarchy,active,EQ001 | EQ002 | EQ004 | EQ005 | EQ006,numerical_claim,8,8,8,0,0,0,100.0,100.0,0.0,0.0,0.0,0,8,0.0,,,0.0,100.0,,,,,,
1302.5069,CLM_T002,Closed-system trace-norm reduction audit,active,EQ002 | EQ003,numerical_claim,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0,0,2,0.0,,,0.0,100.0,,,,,,
1302.5069,CLM_T003,Damped Jaynes--Cummings solution and operator conventions,active,EQ007 | EQ008,numerical_claim,6,6,6,0,0,0,100.0,100.0,0.0,0.0,0.0,0,6,0.0,,,0.0,100.0,,,,,,
1302.5069,CLM_T004,"Main Fig. 1: operator, Hilbert--Schmidt and trace QSL curves",active,EQ006 | EQ008 | EQ009,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,1,2,33.333333,98.7273,98.7273,32.9091,99.575767,,,,,,
1302.5069,CLM_T005,Main Fig. 2: averaged operator norm and Markov reference,active,EQ008 | EQ009 | EQ010,numerical_claim,5,5,5,0,0,0,100.0,100.0,0.0,0.0,0.0,1,4,20.0,96.8453,96.8453,19.36906,99.36906,,,,,,
1302.5069,CLM_T006,Main Fig. 2 inset: fidelity,active,EQ001 | EQ008 | EQ009,numerical_claim,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0,1,1,50.0,97.1481,97.1481,48.57405,98.57405,,,,,,
1302.5069,CLM_T007,"Markovian plateau, tightness and non-Markovian speedup",active,EQ006 | EQ009 | EQ010,numerical_claim,8,8,8,0,0,0,100.0,100.0,0.0,0.0,0.0,0,8,0.0,,,0.0,100.0,,,,,,
1508.03344,CLM_T001,Floquet level statistics exhibit a finite-size transition between localized and ergodic regimes.,supported_reduced_scale,EQ001 | EQ002 | EQ003,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1508.03344,CLM_T002,Spin-glass susceptibility grows strongly across the transition.,supported_reduced_scale,EQ002 | EQ004,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1508.03344,CLM_T003,The free drive has four sectors separated by zero- and pi-gap closings.,supported_analytic,EQ006 | EQ007,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,1,0,100.0,95.8781,95.8781,95.8781,95.8781,,,,,,
1508.03344,CLM_T004,Interaction changes the pi-drive adjacent-gap statistic.,supported_reduced_scale,EQ003 | EQ006,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1508.03344,CLM_T005,Zero/pi ordered phases yield corresponding spectral peaks whose heights decay with interaction.,supported_reduced_scale_with_source_ambiguity,EQ005 | EQ006,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1508.03344,CLM_T006,The two long-range correlator magnitudes cross twice during a period.,supported_reduced_scale,EQ004 | EQ006,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1508.03344,CLM_T007,"All executable phase, spectral and micromotion claims pass the reduced independent checks.",supported_reduced_scale,EQ001 | EQ002 | EQ003 | EQ004 | EQ005 | EQ006 | EQ007,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM001,"Interacting disordered Floquet dynamics locks the response near half the drive frequency, while noninteracting spins drift under pulse imperfections.",supported_feature_level,DTC001 | DTC002 | DTC003 | DTC004,numerical_claim,5,5,0,5,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM002,Level statistics and half-frequency variance diagnose the localization/transition regime supporting the time-crystal response.,supported_reduced_scale,DTC001 | DTC003 | DTC005 | DTC007,numerical_claim,5,5,0,5,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM003,Endpoint mutual information approaches log 2 in the ordered DTC regime and flows toward zero outside it; the PRL scaling collapse requires larger ED and disorder statistics.,partially_supported_large_scale_blocked,DTC001 | DTC003 | DTC006,numerical_claim,51,51,0,51,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM004,A long-range interaction variant preserves the variance diagnostic expected for trapped-ion realizations.,supported_reduced_scale,DTC001 | DTC002 | DTC003 | DTC004 | DTC007,numerical_claim,4,4,0,4,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_C_MAIN_HIDDEN_ISING_MAP,Two-period Floquet evolution maps to a random transverse-field Ising critical theory with hidden Ising symmetry,analytic_implementation_attested_review_pending,,numerical_claim,5,5,0,0,5,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_C_MAIN_MEAN_CORR_BETA,"Mean critical correlations scale as r^{-(2-phi)}, implying beta=2-phi",analytic_implementation_attested_review_pending,,numerical_claim,5,5,0,0,5,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_C_MAIN_NU_TYP_AVG,The infinite-randomness transition has nu_typ=1 and nu_avg=2,analytic_implementation_attested_review_pending,,numerical_claim,5,5,0,0,5,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_C_MAIN_PERSISTENCE_005,The system-size dependence of the time until the subharmonic peak drops below 0.05 is exponential in the DTC phase,reduced_scale_implementation_attested_review_pending,DTC001 | DTC002 | DTC003 | DTC004,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_C_MAIN_TYP_CORR,Typical critical correlations scale as exp(-sqrt(r)),analytic_implementation_attested_review_pending,,numerical_claim,5,5,0,0,5,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_C_MAIN_WIGNER_DECAY,The half-frequency Wigner response decays with the stated logarithmic critical law,analytic_implementation_attested_review_pending,,numerical_claim,5,5,0,0,5,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_C_SI_HIDDEN_SYMM,The constructed finite-depth hidden symmetry commutes with U(T) and squares to the identity,analytic_implementation_attested_review_pending,,numerical_claim,3,3,0,0,3,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_C_SI_RANDOM_ROT,The randomly rotated hidden symmetry is correct through second order in the perturbation,analytic_implementation_attested_review_pending,,numerical_claim,3,3,0,0,3,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_C_SI_ZN_UNIVERSALITY,The Zn generalization has the same random-Ising critical exponents for any n,analytic_implementation_attested_review_pending,,numerical_claim,3,3,0,0,3,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_F1A_MBL_LR,Long-range trapped-ion thermal-to-many-body-localized phase boundary,reduced_scale_implementation_attested_review_pending,DTC001 | DTC003 | DTC005,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_F1A_MBL_SR,Short-range thermal-to-many-body-localized phase boundary from Floquet level statistics,reduced_scale_implementation_attested_review_pending,DTC001 | DTC003 | DTC005,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_F1B_FWHM_J015,Full width at half maximum of the interacting subharmonic Fourier peak,reduced_scale_implementation_attested_review_pending,DTC001 | DTC002 | DTC004,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_F2A_BROAD_L08,Floquet adjacent-gap-ratio curve for the broad coupling-disorder ensemble at L=8,reduced_scale_implementation_attested_review_pending,DTC001 | DTC003 | DTC005 | DTC007,numerical_claim,7,7,0,7,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_F2A_BROAD_L10,Floquet adjacent-gap-ratio curve for the broad coupling-disorder ensemble at L=10,reduced_scale_implementation_attested_review_pending,DTC001 | DTC003 | DTC005 | DTC007,numerical_claim,7,7,0,7,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_F2A_BROAD_L12,Floquet adjacent-gap-ratio curve for the broad coupling-disorder ensemble at L=12,reduced_scale_implementation_attested_review_pending,DTC001 | DTC003 | DTC005 | DTC007,numerical_claim,7,7,0,7,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_F2A_NARROW_L12,Floquet adjacent-gap-ratio curve for the narrow coupling-disorder ensemble at L=12,reduced_scale_implementation_attested_review_pending,DTC001 | DTC003 | DTC005 | DTC007,numerical_claim,7,7,0,7,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_F2B_VAR_J003_L12,Sample-to-sample half-frequency peak variance versus pulse error for Jz=0.03 at L=12,reduced_scale_implementation_attested_review_pending,DTC001 | DTC003 | DTC005 | DTC007,numerical_claim,7,7,0,7,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_F2B_VAR_J005_L12,Sample-to-sample half-frequency peak variance versus pulse error for Jz=0.05 at L=12,reduced_scale_implementation_attested_review_pending,DTC001 | DTC003 | DTC005 | DTC007,numerical_claim,7,7,0,7,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_F2B_VAR_J010_L12,Sample-to-sample half-frequency peak variance versus pulse error for Jz=0.1 at L=12,reduced_scale_implementation_attested_review_pending,DTC001 | DTC003 | DTC005 | DTC007,numerical_claim,7,7,0,7,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_F4_INSET_MBL_LR,Long-range trapped-ion thermal-to-many-body-localized phase boundary,reduced_scale_implementation_attested_review_pending,DTC001 | DTC003 | DTC005,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_S1A_TRACE_IDEAL,ideal pi-pulse stroboscopic autocorrelation trace at the printed paper condition,reduced_scale_implementation_attested_review_pending,DTC001 | DTC002 | DTC003 | DTC004,numerical_claim,9,9,0,9,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_S1A_TRACE_INT,imperfect interacting stroboscopic autocorrelation trace at the printed paper condition,reduced_scale_implementation_attested_review_pending,DTC001 | DTC002 | DTC003 | DTC004,numerical_claim,9,9,0,9,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_S1A_TRACE_NONINT,imperfect noninteracting stroboscopic autocorrelation trace at the printed paper condition,reduced_scale_implementation_attested_review_pending,DTC001 | DTC002 | DTC003 | DTC004,numerical_claim,9,9,0,9,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_S1B_FFT_EPS018,Fourier-peak washout spectrum at epsilon=0.18,reduced_scale_implementation_attested_review_pending,DTC001 | DTC002 | DTC003 | DTC004,numerical_claim,9,9,0,9,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_S1B_FFT_EPS024,Fourier-peak washout spectrum at epsilon=0.24,reduced_scale_implementation_attested_review_pending,DTC001 | DTC002 | DTC003 | DTC004,numerical_claim,9,9,0,9,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_S1B_FFT_EPS030,Fourier-peak washout spectrum at epsilon=0.3,reduced_scale_implementation_attested_review_pending,DTC001 | DTC002 | DTC003 | DTC004,numerical_claim,9,9,0,9,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_S1C_CHI_J003,Discrete-time-symmetry-breaking susceptibility versus pulse error for Jz=0.03,reduced_scale_implementation_attested_review_pending,DTC001 | DTC002 | DTC003 | DTC004,numerical_claim,9,9,0,9,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_S1C_CHI_J005,Discrete-time-symmetry-breaking susceptibility versus pulse error for Jz=0.05,reduced_scale_implementation_attested_review_pending,DTC001 | DTC002 | DTC003 | DTC004,numerical_claim,9,9,0,9,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_S1C_CHI_J010,Discrete-time-symmetry-breaking susceptibility versus pulse error for Jz=0.1,reduced_scale_implementation_attested_review_pending,DTC001 | DTC002 | DTC003 | DTC004,numerical_claim,9,9,0,9,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_S2_COLL_J005_L14,"Finite-size-scaled endpoint mutual information at Jz=0.05, L=14",reduced_scale_implementation_attested_review_pending,DTC001 | DTC003 | DTC006,numerical_claim,29,29,0,29,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_S2_COLL_J005_L16,"Finite-size-scaled endpoint mutual information at Jz=0.05, L=16",reduced_scale_implementation_attested_review_pending,DTC001 | DTC003 | DTC006,numerical_claim,12,12,0,12,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_S2_COLL_J005_L18,"Finite-size-scaled endpoint mutual information at Jz=0.05, L=18",reduced_scale_implementation_attested_review_pending,DTC001 | DTC003 | DTC006,numerical_claim,12,12,0,12,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_S2_COLL_J010_L14,"Finite-size-scaled endpoint mutual information at Jz=0.1, L=14",reduced_scale_implementation_attested_review_pending,DTC001 | DTC003 | DTC006,numerical_claim,29,29,0,29,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_S2_COLL_J010_L16,"Finite-size-scaled endpoint mutual information at Jz=0.1, L=16",reduced_scale_implementation_attested_review_pending,DTC001 | DTC003 | DTC006,numerical_claim,12,12,0,12,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1608.02589,CLM_S2_COLL_J010_L18,"Finite-size-scaled endpoint mutual information at Jz=0.1, L=18",reduced_scale_implementation_attested_review_pending,DTC001 | DTC003 | DTC006,numerical_claim,12,12,0,12,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
